jobID,user,account,jobname,queue,walltime,exit_status,start,end,submit,nnodes,ncpus
jobID8720547,USER5558,ACCOUNT2349,JOB1470109,QUEUE4,2880,COMPLETED,04/12/2018 14:55:04,04/12/2018 14:55:39,04/12/2018 14:55:04,1,16
jobID8720548,USER6859,ACCOUNT916,JOB1470110,QUEUE13,720,COMPLETED,04/12/2018 14:59:15,04/12/2018 14:59:44,04/12/2018 14:59:15,1,16
jobID8720549,USER6859,ACCOUNT916,JOB1470110,QUEUE13,720,COMPLETED,04/12/2018 15:16:37,04/12/2018 15:16:50,04/12/2018 15:16:36,1,16
jobID8720550,USER5558,ACCOUNT2349,JOB1470111,QUEUE4,2880,COMPLETED,04/12/2018 17:57:30,04/12/2018 17:58:22,04/12/2018 17:57:29,1,16
jobID8720551,USER5558,ACCOUNT2349,JOB1470112,QUEUE4,2880,COMPLETED,04/12/2018 22:07:28,04/12/2018 22:28:40,04/12/2018 22:07:27,1,16
jobID8720552,USER5558,ACCOUNT2349,JOB1470113,QUEUE4,2880,COMPLETED,04/11/2018 23:38:48,04/12/2018 22:34:00,04/11/2018 23:38:47,1,16
jobID8720553,USER5558,ACCOUNT2349,JOB1470114,QUEUE4,2880,COMPLETED,04/13/2018 11:30:26,04/13/2018 11:35:21,04/13/2018 11:30:26,1,16
jobID8720554,USER5558,ACCOUNT2349,JOB1470115,QUEUE4,2880,COMPLETED,04/13/2018 13:05:17,04/13/2018 13:13:20,04/13/2018 13:05:17,1,16
jobID8720555,USER5558,ACCOUNT2349,JOB1470116,QUEUE4,2880,COMPLETED,04/13/2018 16:46:02,04/13/2018 16:49:08,04/13/2018 16:45:58,1,16
jobID8720556,USER5558,ACCOUNT2349,JOB1470117,QUEUE4,2880,COMPLETED,04/13/2018 16:45:53,04/13/2018 16:49:08,04/13/2018 16:45:53,1,16
jobID8720557,USER5558,ACCOUNT2349,JOB1470118,QUEUE4,2880,COMPLETED,04/13/2018 16:45:53,04/13/2018 16:49:08,04/13/2018 16:45:52,1,16
jobID8720558,USER5558,ACCOUNT2349,JOB1470119,QUEUE4,2880,COMPLETED,04/13/2018 16:46:02,04/13/2018 16:49:10,04/13/2018 16:45:54,1,16
jobID8720559,USER5558,ACCOUNT2349,JOB1470120,QUEUE4,2880,COMPLETED,04/13/2018 16:49:36,04/13/2018 16:52:49,04/13/2018 16:49:36,1,16
jobID8720560,USER5558,ACCOUNT2349,JOB1470121,QUEUE4,2880,COMPLETED,04/13/2018 16:49:46,04/13/2018 16:52:53,04/13/2018 16:49:44,1,16
jobID8720561,USER5558,ACCOUNT2349,JOB1470122,QUEUE4,2880,COMPLETED,04/13/2018 16:49:46,04/13/2018 16:52:53,04/13/2018 16:49:43,1,16
jobID8720562,USER5558,ACCOUNT2349,JOB1470123,QUEUE4,2880,COMPLETED,04/13/2018 16:49:52,04/13/2018 16:52:59,04/13/2018 16:49:49,1,16
jobID8720563,USER5558,ACCOUNT2349,JOB1470124,QUEUE4,2880,COMPLETED,04/13/2018 16:53:07,04/13/2018 16:56:19,04/13/2018 16:53:07,1,16
jobID8720564,USER5558,ACCOUNT2349,JOB1470125,QUEUE4,2880,COMPLETED,04/13/2018 16:53:21,04/13/2018 16:56:29,04/13/2018 16:53:21,1,16
jobID8720565,USER5558,ACCOUNT2349,JOB1470126,QUEUE4,2880,COMPLETED,04/14/2018 03:58:41,04/14/2018 04:00:59,04/14/2018 03:58:40,1,16
jobID8720566,USER5558,ACCOUNT2349,JOB1470127,QUEUE4,2880,COMPLETED,04/14/2018 03:58:51,04/14/2018 04:00:59,04/14/2018 03:58:45,1,16
jobID8720567,USER5558,ACCOUNT2349,JOB1470128,QUEUE4,2880,COMPLETED,04/14/2018 04:09:27,04/14/2018 04:10:34,04/14/2018 04:09:26,1,16
jobID8720568,USER5558,ACCOUNT2349,JOB1470129,QUEUE4,2880,COMPLETED,04/14/2018 04:09:27,04/14/2018 04:10:35,04/14/2018 04:09:26,1,16
jobID8720569,USER5558,ACCOUNT2349,JOB1470130,QUEUE4,2880,COMPLETED,04/14/2018 04:17:38,04/14/2018 04:18:44,04/14/2018 04:17:37,1,16
jobID8720570,USER5558,ACCOUNT2349,JOB1470131,QUEUE4,2880,COMPLETED,04/14/2018 04:17:48,04/14/2018 04:18:53,04/14/2018 04:17:41,1,16
jobID8720571,USER5558,ACCOUNT2349,JOB1470132,QUEUE4,2880,COMPLETED,04/14/2018 04:25:02,04/14/2018 04:26:08,04/14/2018 04:24:53,1,16
jobID8720572,USER5558,ACCOUNT2349,JOB1470133,QUEUE4,2880,COMPLETED,04/14/2018 04:25:52,04/14/2018 04:26:56,04/14/2018 04:25:52,1,16
jobID8720573,USER5558,ACCOUNT2349,JOB1470134,QUEUE4,2880,COMPLETED,04/14/2018 04:18:21,04/14/2018 04:30:14,04/14/2018 04:18:20,1,16
jobID8720574,USER5558,ACCOUNT2349,JOB1470135,QUEUE4,2880,COMPLETED,04/14/2018 04:20:35,04/14/2018 04:32:26,04/14/2018 04:20:35,1,16
jobID8720575,USER5558,ACCOUNT2349,JOB1470136,QUEUE4,2880,COMPLETED,04/14/2018 05:36:47,04/14/2018 05:37:52,04/14/2018 05:36:47,1,16
jobID8720576,USER5558,ACCOUNT2349,JOB1470137,QUEUE4,2880,COMPLETED,04/14/2018 05:36:47,04/14/2018 05:37:53,04/14/2018 05:36:46,1,16
jobID8720577,USER5558,ACCOUNT2349,JOB1470138,QUEUE4,2880,COMPLETED,04/14/2018 05:41:34,04/14/2018 05:42:41,04/14/2018 05:41:33,1,16
jobID8720578,USER5558,ACCOUNT2349,JOB1470139,QUEUE4,2880,COMPLETED,04/14/2018 05:41:44,04/14/2018 05:42:51,04/14/2018 05:41:38,1,16
jobID8720579,USER5558,ACCOUNT2349,JOB1470140,QUEUE4,2880,COMPLETED,04/14/2018 05:45:02,04/14/2018 05:46:11,04/14/2018 05:44:53,1,16
jobID8720580,USER5558,ACCOUNT2349,JOB1470141,QUEUE4,2880,COMPLETED,04/14/2018 05:45:02,04/14/2018 05:46:11,04/14/2018 05:44:53,1,16
jobID8720581,USER5558,ACCOUNT2349,JOB1470142,QUEUE4,2880,COMPLETED,04/14/2018 05:47:02,04/14/2018 05:48:11,04/14/2018 05:47:00,1,16
jobID8720582,USER5558,ACCOUNT2349,JOB1470143,QUEUE4,2880,COMPLETED,04/14/2018 05:47:02,04/14/2018 05:48:12,04/14/2018 05:46:59,1,16
jobID8720583,USER5558,ACCOUNT2349,JOB1470144,QUEUE4,2880,COMPLETED,04/14/2018 05:54:48,04/14/2018 05:55:55,04/14/2018 05:54:48,1,16
jobID8720584,USER5558,ACCOUNT2349,JOB1470145,QUEUE4,2880,COMPLETED,04/14/2018 05:54:52,04/14/2018 05:55:59,04/14/2018 05:54:49,1,16
jobID8720585,USER5558,ACCOUNT2349,JOB1470146,QUEUE4,2880,COMPLETED,04/14/2018 05:55:33,04/14/2018 05:56:38,04/14/2018 05:55:33,1,16
jobID8720586,USER5558,ACCOUNT2349,JOB1470147,QUEUE4,2880,COMPLETED,04/14/2018 05:55:44,04/14/2018 05:56:49,04/14/2018 05:55:41,1,16
jobID8720587,USER5558,ACCOUNT2349,JOB1470148,QUEUE4,2880,COMPLETED,04/14/2018 06:01:12,04/14/2018 06:02:23,04/14/2018 06:01:08,1,16
jobID8720588,USER5558,ACCOUNT2349,JOB1470149,QUEUE4,2880,COMPLETED,04/14/2018 06:01:12,04/14/2018 06:02:25,04/14/2018 06:01:09,1,16
jobID8720589,USER5558,ACCOUNT2349,JOB1470150,QUEUE4,2880,COMPLETED,04/14/2018 06:01:02,04/14/2018 06:13:02,04/14/2018 06:01:01,1,16
jobID8720590,USER5558,ACCOUNT2349,JOB1470151,QUEUE4,2880,COMPLETED,04/14/2018 06:01:02,04/14/2018 06:13:02,04/14/2018 06:01:00,1,16
jobID8720591,USER5558,ACCOUNT2349,JOB1470152,QUEUE4,2880,COMPLETED,04/14/2018 10:56:02,04/14/2018 21:46:22,04/14/2018 10:55:57,1,16
jobID8720592,USER5558,ACCOUNT2349,JOB1470153,QUEUE4,2880,COMPLETED,04/14/2018 10:56:02,04/14/2018 21:49:41,04/14/2018 10:55:57,1,16
jobID8720593,USER5558,ACCOUNT2349,JOB1470154,QUEUE4,2880,COMPLETED,04/15/2018 09:02:45,04/15/2018 09:05:12,04/15/2018 09:02:35,1,16
jobID8720594,USER5558,ACCOUNT2349,JOB1470155,QUEUE4,2880,COMPLETED,04/15/2018 09:02:35,04/15/2018 09:05:12,04/15/2018 09:02:34,1,16
jobID8720595,USER5558,ACCOUNT2349,JOB1470156,QUEUE4,2880,COMPLETED,04/15/2018 09:35:03,04/15/2018 10:50:55,04/15/2018 09:34:54,1,16
jobID8720596,USER5558,ACCOUNT2349,JOB1470157,QUEUE4,2880,COMPLETED,04/15/2018 09:35:03,04/15/2018 10:51:29,04/15/2018 09:34:56,1,16
jobID8720597,USER5558,ACCOUNT2349,JOB1470158,QUEUE4,2880,COMPLETED,04/15/2018 09:39:09,04/15/2018 13:05:14,04/15/2018 09:39:09,1,16
jobID8720598,USER5558,ACCOUNT2349,JOB1470159,QUEUE4,2880,COMPLETED,04/15/2018 09:39:10,04/15/2018 13:07:00,04/15/2018 09:39:09,1,16
jobID8720599,USER5558,ACCOUNT2349,JOB1470160,QUEUE4,2880,COMPLETED,04/15/2018 13:52:51,04/15/2018 15:53:57,04/15/2018 13:52:50,1,16
jobID8720600,USER5558,ACCOUNT2349,JOB1470161,QUEUE4,2880,COMPLETED,04/15/2018 13:52:51,04/15/2018 15:54:03,04/15/2018 13:52:50,1,16
jobID8720601,USER5558,ACCOUNT2349,JOB1470162,QUEUE4,2880,COMPLETED,04/15/2018 16:47:45,04/15/2018 16:48:19,04/15/2018 16:47:36,1,16
jobID8720602,USER5558,ACCOUNT2349,JOB1470163,QUEUE4,2880,COMPLETED,04/15/2018 16:47:34,04/15/2018 16:48:19,04/15/2018 16:47:34,1,16
jobID8720603,USER5558,ACCOUNT2349,JOB1470164,QUEUE4,2880,CANCELLED,04/15/2018 21:07:04,04/15/2018 21:07:39,04/15/2018 21:07:03,1,16
jobID8720604,USER5558,ACCOUNT2349,JOB1470165,QUEUE4,2880,CANCELLED,04/15/2018 21:32:03,04/15/2018 21:34:34,04/15/2018 21:32:03,1,16
jobID8720605,USER5558,ACCOUNT2349,JOB1470166,QUEUE4,2880,COMPLETED,04/15/2018 21:39:44,04/15/2018 22:50:44,04/15/2018 21:39:43,1,16
jobID8720606,USER5558,ACCOUNT2349,JOB1470167,QUEUE4,2880,COMPLETED,04/15/2018 21:08:16,04/15/2018 22:52:38,04/15/2018 21:08:15,1,16
jobID8720607,USER5558,ACCOUNT2349,JOB1470168,QUEUE4,2880,COMPLETED,04/15/2018 21:08:39,04/15/2018 23:01:32,04/15/2018 21:08:39,1,16
jobID8720608,USER5558,ACCOUNT2349,JOB1470169,QUEUE4,2880,COMPLETED,04/15/2018 13:01:13,04/15/2018 23:50:54,04/15/2018 13:01:12,1,16
jobID8720609,USER5558,ACCOUNT2349,JOB1470170,QUEUE4,2880,COMPLETED,04/15/2018 13:01:13,04/15/2018 23:51:23,04/15/2018 13:01:12,1,16
jobID8720610,USER5558,ACCOUNT2349,JOB1470171,QUEUE4,2880,COMPLETED,04/16/2018 06:12:54,04/16/2018 07:54:54,04/16/2018 06:12:53,1,16
jobID8720611,USER5558,ACCOUNT2349,JOB1470172,QUEUE4,2880,COMPLETED,04/16/2018 06:12:52,04/16/2018 07:56:51,04/16/2018 06:12:52,1,16
jobID8720612,USER5558,ACCOUNT2349,JOB1470173,QUEUE4,2880,COMPLETED,04/16/2018 06:13:04,04/16/2018 08:34:45,04/16/2018 06:12:58,1,16
jobID8720613,USER5558,ACCOUNT2349,JOB1470174,QUEUE4,2880,COMPLETED,04/16/2018 06:13:04,04/16/2018 08:35:49,04/16/2018 06:13:02,1,16
jobID8720614,USER5558,ACCOUNT2349,JOB1470175,QUEUE4,2880,COMPLETED,04/16/2018 07:56:04,04/16/2018 08:53:32,04/16/2018 07:56:00,1,16
jobID8720615,USER5558,ACCOUNT2349,JOB1470176,QUEUE4,2880,COMPLETED,04/16/2018 07:58:58,04/16/2018 08:56:03,04/16/2018 07:58:58,1,16
jobID8720616,USER5558,ACCOUNT2349,JOB1470177,QUEUE4,2880,COMPLETED,04/17/2018 08:33:09,04/17/2018 08:34:03,04/17/2018 08:33:09,1,16
jobID8720617,USER5558,ACCOUNT2349,JOB1470178,QUEUE4,2880,COMPLETED,04/17/2018 23:45:02,04/17/2018 23:52:42,04/17/2018 23:45:02,1,16
jobID8720618,USER5558,ACCOUNT2349,JOB1470179,QUEUE4,2880,COMPLETED,04/17/2018 22:25:58,04/18/2018 00:06:59,04/17/2018 22:25:58,1,16
jobID8720619,USER5558,ACCOUNT2349,JOB1470180,QUEUE4,2880,COMPLETED,04/17/2018 19:59:05,04/18/2018 01:15:27,04/17/2018 19:59:04,1,16
jobID8720620,USER5558,ACCOUNT2349,JOB1470181,QUEUE4,2880,NODE_FAIL,04/17/2018 23:39:33,04/18/2018 01:20:06,04/17/2018 23:39:32,1,16
jobID8720621,USER5558,ACCOUNT2349,JOB1470182,QUEUE4,2880,COMPLETED,04/18/2018 01:12:48,04/18/2018 02:02:09,04/18/2018 01:12:44,1,16
jobID8720622,USER5558,ACCOUNT2349,JOB1470183,QUEUE4,2880,COMPLETED,04/18/2018 01:12:38,04/18/2018 02:13:51,04/18/2018 01:12:38,1,16
jobID8720623,USER5558,ACCOUNT2349,JOB1470184,QUEUE4,2880,COMPLETED,04/18/2018 02:02:32,04/18/2018 03:24:16,04/18/2018 02:02:31,1,16
jobID8720624,USER5558,ACCOUNT2349,JOB1470185,QUEUE4,2880,COMPLETED,04/18/2018 01:12:24,04/18/2018 03:34:26,04/18/2018 01:12:23,1,16
jobID8720625,USER5558,ACCOUNT2349,JOB1470186,QUEUE4,2880,COMPLETED,04/18/2018 02:14:23,04/18/2018 03:49:24,04/18/2018 02:14:23,1,16
jobID8720626,USER5558,ACCOUNT2349,JOB1470187,QUEUE4,2880,COMPLETED,04/18/2018 03:34:48,04/18/2018 04:13:39,04/18/2018 03:34:47,1,16
jobID8720627,USER5558,ACCOUNT2349,JOB1470188,QUEUE4,2880,COMPLETED,04/18/2018 01:12:41,04/18/2018 04:14:22,04/18/2018 01:12:40,1,16
jobID8720628,USER5558,ACCOUNT2349,JOB1470189,QUEUE4,2880,TIMEOUT,04/16/2018 06:46:57,04/18/2018 06:47:15,04/16/2018 06:46:56,1,16
jobID8720629,USER5558,ACCOUNT2349,JOB1470190,QUEUE4,2880,TIMEOUT,04/16/2018 06:46:57,04/18/2018 06:47:15,04/16/2018 06:46:56,1,16
jobID8720630,USER5558,ACCOUNT2349,JOB1470191,QUEUE4,2880,COMPLETED,04/18/2018 06:52:00,04/18/2018 06:52:16,04/18/2018 06:51:57,1,16
jobID8720631,USER5558,ACCOUNT2349,JOB1470192,QUEUE4,2880,COMPLETED,04/18/2018 06:52:05,04/18/2018 06:52:21,04/18/2018 06:52:01,1,16
jobID8720632,USER5558,ACCOUNT2349,JOB1470193,QUEUE4,2880,COMPLETED,04/18/2018 06:52:01,04/18/2018 06:55:07,04/18/2018 06:52:00,1,16
jobID8720633,USER5558,ACCOUNT2349,JOB1470194,QUEUE4,2880,COMPLETED,04/18/2018 06:52:05,04/18/2018 06:55:07,04/18/2018 06:52:01,1,16
jobID8720634,USER5558,ACCOUNT2349,JOB1470195,QUEUE4,2880,COMPLETED,04/18/2018 06:52:28,04/18/2018 06:55:23,04/18/2018 06:52:27,1,16
jobID8720635,USER5558,ACCOUNT2349,JOB1470196,QUEUE4,2880,COMPLETED,04/18/2018 06:52:45,04/18/2018 06:55:41,04/18/2018 06:52:45,1,16
jobID8720636,USER5558,ACCOUNT2349,JOB1470197,QUEUE4,2880,COMPLETED,04/18/2018 06:55:28,04/18/2018 06:58:19,04/18/2018 06:55:28,1,16
jobID8720637,USER5558,ACCOUNT2349,JOB1470198,QUEUE4,2880,COMPLETED,04/18/2018 06:55:38,04/18/2018 06:58:31,04/18/2018 06:55:33,1,16
jobID8720638,USER5558,ACCOUNT2349,JOB1470199,QUEUE4,2880,COMPLETED,04/18/2018 06:55:48,04/18/2018 06:58:44,04/18/2018 06:55:40,1,16
jobID8720639,USER5558,ACCOUNT2349,JOB1470200,QUEUE4,2880,COMPLETED,04/18/2018 03:24:34,04/18/2018 06:58:58,04/18/2018 03:24:34,1,16
jobID8720640,USER5558,ACCOUNT2349,JOB1470201,QUEUE4,2880,COMPLETED,04/18/2018 06:56:05,04/18/2018 06:58:59,04/18/2018 06:55:58,1,16
jobID8720641,USER5558,ACCOUNT2349,JOB1470202,QUEUE4,2880,COMPLETED,04/18/2018 06:58:53,04/18/2018 06:59:12,04/18/2018 06:58:43,1,16
jobID8720642,USER5558,ACCOUNT2349,JOB1470203,QUEUE4,2880,COMPLETED,04/18/2018 06:59:05,04/18/2018 06:59:20,04/18/2018 06:59:01,1,16
jobID8720643,USER5558,ACCOUNT2349,JOB1470204,QUEUE4,2880,COMPLETED,04/18/2018 06:58:43,04/18/2018 07:01:42,04/18/2018 06:58:42,1,16
jobID8720644,USER5558,ACCOUNT2349,JOB1470205,QUEUE4,2880,COMPLETED,04/18/2018 06:13:06,04/18/2018 07:01:43,04/18/2018 06:13:05,1,16
jobID8720645,USER5558,ACCOUNT2349,JOB1470206,QUEUE4,2880,COMPLETED,04/18/2018 06:59:15,04/18/2018 07:02:08,04/18/2018 06:59:13,1,16
jobID8720646,USER5558,ACCOUNT2349,JOB1470207,QUEUE4,2880,COMPLETED,04/18/2018 06:59:26,04/18/2018 07:02:21,04/18/2018 06:59:26,1,16
jobID8720647,USER5558,ACCOUNT2349,JOB1470208,QUEUE4,2880,COMPLETED,04/18/2018 06:13:06,04/18/2018 07:02:23,04/18/2018 06:13:05,1,16
jobID8720648,USER5558,ACCOUNT2349,JOB1470209,QUEUE4,2880,COMPLETED,04/18/2018 06:59:43,04/18/2018 07:02:39,04/18/2018 06:59:43,1,16
jobID8720649,USER5558,ACCOUNT2349,JOB1470210,QUEUE4,2880,COMPLETED,04/18/2018 07:02:05,04/18/2018 07:05:04,04/18/2018 07:01:55,1,16
jobID8720650,USER5558,ACCOUNT2349,JOB1470211,QUEUE4,2880,COMPLETED,04/18/2018 07:02:26,04/18/2018 07:05:22,04/18/2018 07:02:26,1,16
jobID8720651,USER5558,ACCOUNT2349,JOB1470212,QUEUE4,2880,COMPLETED,04/18/2018 07:02:43,04/18/2018 07:05:39,04/18/2018 07:02:42,1,16
jobID8720652,USER5558,ACCOUNT2349,JOB1470213,QUEUE4,2880,COMPLETED,04/18/2018 07:03:05,04/18/2018 07:05:58,04/18/2018 07:02:56,1,16
jobID8720653,USER5558,ACCOUNT2349,JOB1470214,QUEUE4,2880,COMPLETED,04/18/2018 07:06:05,04/18/2018 07:06:22,04/18/2018 07:06:01,1,16
jobID8720654,USER5558,ACCOUNT2349,JOB1470215,QUEUE4,2880,COMPLETED,04/18/2018 07:05:10,04/18/2018 07:08:08,04/18/2018 07:05:10,1,16
jobID8720655,USER5558,ACCOUNT2349,JOB1470216,QUEUE4,2880,COMPLETED,04/18/2018 07:05:56,04/18/2018 07:08:51,04/18/2018 07:05:55,1,16
jobID8720656,USER5558,ACCOUNT2349,JOB1470217,QUEUE4,2880,COMPLETED,04/18/2018 07:06:15,04/18/2018 07:09:12,04/18/2018 07:06:11,1,16
jobID8720657,USER5558,ACCOUNT2349,JOB1470218,QUEUE4,2880,COMPLETED,04/18/2018 07:06:15,04/18/2018 07:09:12,04/18/2018 07:06:12,1,16
jobID8720658,USER5558,ACCOUNT2349,JOB1470219,QUEUE4,2880,COMPLETED,04/18/2018 07:09:25,04/18/2018 07:09:42,04/18/2018 07:09:25,1,16
jobID8720659,USER5558,ACCOUNT2349,JOB1470220,QUEUE4,2880,COMPLETED,04/18/2018 07:10:05,04/18/2018 07:10:22,04/18/2018 07:09:56,1,16
jobID8720660,USER5558,ACCOUNT2349,JOB1470221,QUEUE4,2880,COMPLETED,04/18/2018 07:10:40,04/18/2018 07:10:57,04/18/2018 07:10:40,1,16
jobID8720661,USER5558,ACCOUNT2349,JOB1470222,QUEUE4,2880,COMPLETED,04/18/2018 07:08:26,04/18/2018 07:11:20,04/18/2018 07:08:26,1,16
jobID8720662,USER5558,ACCOUNT2349,JOB1470223,QUEUE4,2880,COMPLETED,04/18/2018 07:11:10,04/18/2018 07:11:27,04/18/2018 07:11:10,1,16
jobID8720663,USER5558,ACCOUNT2349,JOB1470224,QUEUE4,2880,COMPLETED,04/18/2018 07:09:13,04/18/2018 07:12:07,04/18/2018 07:09:13,1,16
jobID8720664,USER5558,ACCOUNT2349,JOB1470225,QUEUE4,2880,COMPLETED,04/18/2018 07:11:52,04/18/2018 07:12:09,04/18/2018 07:11:44,1,16
jobID8720665,USER5558,ACCOUNT2349,JOB1470226,QUEUE4,2880,COMPLETED,04/18/2018 07:09:35,04/18/2018 07:12:32,04/18/2018 07:09:34,1,16
jobID8720666,USER5558,ACCOUNT2349,JOB1470227,QUEUE4,2880,COMPLETED,04/18/2018 07:12:28,04/18/2018 07:12:46,04/18/2018 07:12:27,1,16
jobID8720667,USER5558,ACCOUNT2349,JOB1470228,QUEUE4,2880,COMPLETED,04/18/2018 06:13:10,04/18/2018 07:12:53,04/18/2018 06:13:10,1,16
jobID8720668,USER5558,ACCOUNT2349,JOB1470229,QUEUE4,2880,COMPLETED,04/18/2018 07:11:42,04/18/2018 07:14:40,04/18/2018 07:11:42,1,16
jobID8720669,USER5558,ACCOUNT2349,JOB1470230,QUEUE4,2880,COMPLETED,04/18/2018 07:12:28,04/18/2018 07:15:25,04/18/2018 07:12:27,1,16
jobID8720670,USER5558,ACCOUNT2349,JOB1470231,QUEUE4,2880,COMPLETED,04/18/2018 07:12:41,04/18/2018 07:15:36,04/18/2018 07:12:40,1,16
jobID8720671,USER5558,ACCOUNT2349,JOB1470232,QUEUE4,2880,COMPLETED,04/18/2018 07:13:05,04/18/2018 07:16:35,04/18/2018 07:12:57,1,16
jobID8720672,USER5558,ACCOUNT2349,JOB1470233,QUEUE4,2880,COMPLETED,04/18/2018 07:15:05,04/18/2018 07:18:04,04/18/2018 07:14:58,1,16
jobID8720673,USER5558,ACCOUNT2349,JOB1470234,QUEUE4,2880,COMPLETED,04/18/2018 07:15:46,04/18/2018 07:18:46,04/18/2018 07:15:45,1,16
jobID8720674,USER5558,ACCOUNT2349,JOB1470235,QUEUE4,2880,COMPLETED,04/18/2018 07:16:05,04/18/2018 07:19:01,04/18/2018 07:15:56,1,16
jobID8720675,USER5558,ACCOUNT2349,JOB1470236,QUEUE4,2880,COMPLETED,04/18/2018 07:19:05,04/18/2018 07:19:21,04/18/2018 07:18:55,1,16
jobID8720676,USER5558,ACCOUNT2349,JOB1470237,QUEUE4,2880,COMPLETED,04/18/2018 07:16:44,04/18/2018 07:19:41,04/18/2018 07:16:44,1,16
jobID8720677,USER5558,ACCOUNT2349,JOB1470238,QUEUE4,2880,COMPLETED,04/18/2018 07:18:11,04/18/2018 07:21:09,04/18/2018 07:18:10,1,16
jobID8720678,USER5558,ACCOUNT2349,JOB1470239,QUEUE4,2880,COMPLETED,04/18/2018 07:19:15,04/18/2018 07:22:12,04/18/2018 07:19:13,1,16
jobID8720679,USER5558,ACCOUNT2349,JOB1470240,QUEUE4,2880,COMPLETED,04/18/2018 07:19:44,04/18/2018 07:22:40,04/18/2018 07:19:43,1,16
jobID8720680,USER5558,ACCOUNT2349,JOB1470241,QUEUE4,2880,COMPLETED,04/18/2018 07:20:05,04/18/2018 07:23:00,04/18/2018 07:19:57,1,16
jobID8720681,USER5558,ACCOUNT2349,JOB1470242,QUEUE4,2880,COMPLETED,04/18/2018 07:21:26,04/18/2018 07:24:22,04/18/2018 07:21:25,1,16
jobID8720682,USER5558,ACCOUNT2349,JOB1470243,QUEUE4,2880,COMPLETED,04/18/2018 07:22:29,04/18/2018 07:25:25,04/18/2018 07:22:29,1,16
jobID8720683,USER5558,ACCOUNT2349,JOB1470244,QUEUE4,2880,COMPLETED,04/18/2018 07:23:05,04/18/2018 07:26:03,04/18/2018 07:22:59,1,16
jobID8720684,USER5558,ACCOUNT2349,JOB1470245,QUEUE4,2880,COMPLETED,04/18/2018 07:23:15,04/18/2018 07:26:39,04/18/2018 07:23:13,1,16
jobID8720685,USER5558,ACCOUNT2349,JOB1470246,QUEUE4,2880,COMPLETED,04/18/2018 07:24:43,04/18/2018 07:27:38,04/18/2018 07:24:42,1,16
jobID8720686,USER5558,ACCOUNT2349,JOB1470247,QUEUE4,2880,COMPLETED,04/18/2018 07:25:46,04/18/2018 07:28:44,04/18/2018 07:25:46,1,16
jobID8720687,USER5558,ACCOUNT2349,JOB1470248,QUEUE4,2880,COMPLETED,04/18/2018 07:26:16,04/18/2018 07:29:14,04/18/2018 07:26:16,1,16
jobID8720688,USER5558,ACCOUNT2349,JOB1470249,QUEUE4,2880,COMPLETED,04/18/2018 07:27:05,04/18/2018 07:30:02,04/18/2018 07:26:57,1,16
jobID8720689,USER5558,ACCOUNT2349,JOB1470250,QUEUE4,2880,COMPLETED,04/18/2018 07:30:20,04/18/2018 07:30:37,04/18/2018 07:30:20,1,16
jobID8720690,USER5558,ACCOUNT2349,JOB1470251,QUEUE4,2880,COMPLETED,04/18/2018 07:28:05,04/18/2018 07:30:57,04/18/2018 07:27:58,1,16
jobID8720691,USER5558,ACCOUNT2349,JOB1470252,QUEUE4,2880,COMPLETED,04/18/2018 07:29:05,04/18/2018 07:32:03,04/18/2018 07:29:00,1,16
jobID8720692,USER5558,ACCOUNT2349,JOB1470253,QUEUE4,2880,COMPLETED,04/18/2018 07:29:30,04/18/2018 07:32:25,04/18/2018 07:29:30,1,16
jobID8720693,USER5558,ACCOUNT2349,JOB1470254,QUEUE4,2880,COMPLETED,04/18/2018 07:31:05,04/18/2018 07:34:01,04/18/2018 07:31:00,1,16
jobID8720694,USER5558,ACCOUNT2349,JOB1470255,QUEUE4,2880,COMPLETED,04/18/2018 07:02:53,04/18/2018 08:02:35,04/18/2018 07:02:48,1,16
jobID8720695,USER5558,ACCOUNT2349,JOB1470256,QUEUE4,2880,COMPLETED,04/18/2018 06:59:43,04/18/2018 08:21:22,04/18/2018 06:59:43,1,16
jobID8720696,USER5558,ACCOUNT2349,JOB1470257,QUEUE4,2880,COMPLETED,04/18/2018 08:40:23,04/18/2018 09:13:47,04/18/2018 08:40:23,1,16
jobID8720697,USER5558,ACCOUNT2349,JOB1470258,QUEUE4,2880,COMPLETED,04/18/2018 08:02:55,04/18/2018 09:23:48,04/18/2018 08:02:54,1,16
jobID8720698,USER5558,ACCOUNT2349,JOB1470259,QUEUE4,2880,COMPLETED,04/18/2018 07:02:13,04/18/2018 10:04:41,04/18/2018 07:02:06,1,16
jobID8720699,USER5558,ACCOUNT2349,JOB1470260,QUEUE4,2880,COMPLETED,04/18/2018 07:13:21,04/18/2018 10:14:25,04/18/2018 07:13:20,1,16
jobID8720700,USER5558,ACCOUNT2349,JOB1470261,QUEUE4,2880,CANCELLED,04/18/2018 10:40:41,04/18/2018 10:41:08,04/18/2018 10:40:41,1,16
jobID8720701,USER5558,ACCOUNT2349,JOB1470262,QUEUE4,2880,CANCELLED,04/18/2018 10:39:33,04/18/2018 10:41:10,04/18/2018 10:39:33,1,16
jobID8720702,USER5558,ACCOUNT2349,JOB1470263,QUEUE4,2880,COMPLETED,04/18/2018 10:05:05,04/18/2018 10:44:25,04/18/2018 10:05:04,1,16
